SUBJECT.NAME	GENDER	Family	GI_28482235.S	GI_38077305.S	ri_A730030G07_PX00150F19_AK042847_1206.S	ri_D630022O22_PX00197G01_AK085407_4084.S	scl0001009.1_2.S	scl0001967.1_19.S	scl000831.1_7.S	scl00329252.1_132.S	scl015061.6_43.S	scl0320856.1_4.S	scl0329251.1_121.S	scl0329252.1_122.S	scl16265.12.1_123.S	scl17444.7.1_197.S	scl17445.11.1_28.S	scl17448.26_107.S	scl21394.7_6.S	scl22460.17_298.S	scl33777.13.1_9.S
A048280355	M	UnknownFather5 C1.2:B2.1(5)	4.18586863555427	4.1306408825783	3.64250346666282	4.07156147106241	3.70279639842058	4.15627685611295	3.80150946997806	3.73695922242103	3.68719423816161	4.43327518375847	3.80293466741083	3.16158416786028	3.46934535133642	4.54440118017196	3.31651203054227	4.83451164164922	3.34966776303794	4.14123785731857	3.43983831345819
A048280513	F	H1.3:G1.2(3) H1.3:C3.2(3)	3.66037629608135	3.81505897153381	3.58594374565187	4.37891364986208	3.65263951766777	4.06606072986427	4.05932673110322	3.16646328571722	3.73977422756782	4.55742011154727	3.48549683455272	3.4739360527433	3.41125649850932	4.34004745199471	3.38072984427492	5.57575785020655	3.41535992072886	4.42041921745787	3.60138192012517
A048281589	F	D3.2:G2.1(5) D3.2:C5.1(5)	3.67806983667612	3.89110070567291	3.60673375689734	4.0728096008677	3.95716214771943	4.21233671779494	3.85459252923724	3.67069094266389	3.71906565216685	4.54060634010394	3.7474848610007	3.60790269056064	3.49190579197815	4.29590327210901	3.48199903521910	5.21275241881107	3.47852826079904	4.28609499080844	3.57956922024576
A048281772	M	E1.3:H1.2(3) E1.3:D1.2(3)	3.96964607729629	4.10968570672235	3.80818100730517	4.03313222503173	3.97279496361076	4.11148167444125	3.66126259904421	3.28961679466740	3.4743305350502	4.76918466504348	3.82248204243323	3.23892493805973	3.81683978932054	4.14359787011668	3.23410539290432	5.38769606218458	3.67826719769296	4.44708903837469	3.43645385991997
A048281893	F	C4.2:F3.1(5) C4.2:B5.1(4)	3.90645461667388	3.92690474251802	3.73105474277631	4.0108126580289	3.92079995182135	4.09115593088104	3.70107912515598	3.42947187428467	3.46535504953719	4.82527695737427	3.91250918859339	3.70827131532112	3.90745073004801	4.0108126580289	3.4240230568515	5.41581289536321	3.48802585562619	4.41331897547695	3.43429808919405
A048282019	M	B5.2:E5.1(4) B5.2:A1.1(4)	4.11193235486229	3.93328799425991	3.85378859107362	4.01088722331098	3.76625991146401	4.24183073108971	3.79370151272393	3.34185526275280	3.51972087725786	4.51950476224259	3.80671069050560	3.34571069624999	3.69158479215743	4.46788455353912	3.61002962226169	5.16959628876214	3.68253880175289	4.39949385979888	3.28093490356985
A048282069	M	C3.2:F5.1(1) C3.2:B2.1(5)	3.8913969923713	4.03798493759064	3.95832584420135	4.09119629009153	3.61134517689488	4.09785929815554	3.70775622318916	3.4901096889139	3.55044612492524	4.51172779354904	3.8743483061274	3.24762836962164	3.8621357127227	4.60227511963051	3.47498566023286	4.50793058109858	3.66093886572348	4.10796345561821	3.61821119164143
A048283353	M	D3.2:G2.1(5) D3.2:C5.1(5)	3.94409630514497	3.88954236064306	3.76686572166059	3.96325503520217	3.77740103809898	4.22021645152875	3.72853708801352	3.47513345508538	3.44378818160846	4.70755113290201	3.84030776563518	3.08432413194810	3.60903657972046	4.34600842424824	3.36396138223348	5.34491122117484	3.85697863228228	4.37947878063294	3.31001491470097
A048283514	M	H4.2:G1.1(7) H4.2:C5.1(4)	4.08559702156643	4.1700436643332	4.32844488649843	4.14793327758306	3.68680071757745	4.34287724650522	3.86086807913374	3.31998884336043	3.56010299821203	5.16939559593447	3.69099156257283	3.42801165369847	4.39683255401369	4.28740575134122	3.42655528740069	5.60220158810738	3.54394694893266	4.29497542546513	3.41196020690928
A048285264	F	B4.3:A1.2(3) B4.3:E5.2(3)	3.9594919318003	3.87574876991316	3.97949628386146	3.84056652320234	3.97236083274676	4.26896927572924	3.65364824063473	3.30976948824885	3.55664939061812	4.93346269350639	3.80145124478232	3.52178485162037	3.63931091604141	4.16176321854293	3.34755096111854	5.04723642256789	3.46163859868103	4.09981982207554	3.49566168485086
A048285543	F	A5.2:H4.1(5) A5.2:D2.1(5)	3.75905017648922	4.05967209299312	3.75491711701047	3.99837825996230	3.74776971185808	4.19310261278676	3.85198497902141	3.68423833163787	3.83171219557356	4.41166052838374	3.89613987335668	3.34419306039866	3.42724902096712	4.33303286416808	3.10760580217806	5.08722636030389	3.39822263719722	4.27956842207246	3.87903007332192
A048286078	M	D4.2:G1.1(6) D4.2:C1.1(7)	3.72500477553612	4.0176416138593	3.9978812313615	4.01654365314008	3.80967147911620	4.10947329765956	3.80459770432971	3.41971834669972	3.46957937763624	4.50396534672609	3.60298823256733	3.46191789254397	3.51602054702845	4.20486797934092	3.38017907021331	5.34841745866662	3.64049747123290	4.13474154449828	3.37175670529015
A048287013	M	E5.2:H5.1(4) E5.2:D4.1(4)	3.60433346578998	3.81150721882552	4.0495292172394	3.92116699510057	3.77804288961186	3.88633682310993	3.72503794228357	3.52046714187003	3.46513598156784	4.54080193167908	3.91716260146491	3.18574574296676	3.24767841136118	3.87387079393295	3.40039948355436	5.17567886030854	3.77804288961186	3.98926806123797	3.53261907102211
A048287563	F	E5.2:H5.1(4) E5.2:D4.1(4)	3.81421412259178	4.06524369189319	3.91151699078267	3.50702881849699	3.81553944826376	4.47066948704377	3.90355137902747	3.75627260289282	3.63519885320100	4.85904638483844	3.58125132769682	2.95304085131991	3.7689426505106	4.46159158032139	3.57781039277379	5.26782022170952	3.44870552031536	3.9710345415991	3.51429819663273
A048287855	F	A3.2:H4.1(5) A3.2:D2.1(5)	3.84410340251793	3.8926377011773	3.93992053021744	4.28882622382195	4.00926042068643	4.35653904325344	3.81679418597067	3.70573922571716	3.79409684732144	4.63107611566596	3.54183972537391	3.23113626190785	3.48569200631176	4.40086601862581	3.33553740226776	4.83546766752984	3.61460666004164	3.89654412501713	3.48378932702639
A048288313	M	F5.2:E2.1(5) F5.2:A1.1(4)	3.96555841636116	4.01147433441638	3.76470992965936	3.90571576446407	3.88947747891555	4.18687140901707	3.81531604591889	3.44327591500604	3.66635391292633	4.76265919848528	3.57427427737844	3.2978218872859	4.14083039997805	4.15642751445394	3.52838729956741	5.41516500825735	3.69222381683626	4.38538205818684	3.53008554093808
A048292860	M	H2.3:G2.2(3) H2.3:C5.2(3)	4.01452603774688	3.97636673335236	3.99525116910144	3.70511008156804	3.9391508463923	4.17192309073878	3.53974515784566	3.55878664318082	3.69755159185512	4.74809281206709	4.04332798164418	3.65028053772937	4.12662112754487	3.88354705310903	3.34256647969132	5.28333077855168	3.29532866904511	4.12076248894604	3.58207033191364
A048296850	M	H3.2:G4.1(3) H3.2:C3.1(4)	3.99935454872296	3.96603161445864	3.77089986679931	3.96603161445864	4.06888439282912	4.13728288099882	3.57383387637769	3.47592698426346	3.66603381044605	4.72018822876645	3.61885702975000	3.2907302944324	3.41667491254455	4.06308947558234	3.52011850748059	5.25595316038996	3.38925305276539	4.07038888146032	3.51274787973325
A048297050	M	H1.3:G1.2(3) H1.3:C3.2(3)	3.92966725731743	4.02004583528298	4.03272521730387	4.01891310845543	3.88804447236680	4.03921915419607	3.73226237384448	3.54017977116737	3.45119454416642	4.73943000247115	3.45855945269759	3.36529453408982	3.86870225466782	4.22338812044485	3.54572338247790	5.31190519560238	3.35400394657495	4.17404600892642	3.42558778733133
A048297770	F	H2.2:G3.1(3) H2.2:C3.1(4)	3.86984894533902	3.92330486877472	3.92630959520941	4.22559937239882	3.92630959520941	4.19637380622893	3.56231414612599	3.43153253786436	3.45515477885586	4.4888814424553	3.91430634304162	3.24132916561397	3.68356327260778	4.13961384011753	3.37003290360496	4.49006408972192	3.64196466047323	4.02562230032748	3.27126829028048
A048300274	M	G2.2:F1.1(7) G2.2:B4.1(5)	3.85717201351135	4.02769331215332	3.96382424607347	4.20546831735651	3.61802903854551	3.99543507927678	3.68545313695728	3.4044523136966	3.50538836290424	4.72175900939809	3.35295653124494	2.96400668898352	3.62226943814848	4.09622101415355	3.44128149703678	5.1906193289331	3.88577567617345	3.88062834596804	3.53579119663247
A048300286	M	D3.2:G2.1(5) D3.2:C5.1(5)	3.8358574021828	3.99908760553829	3.75170421866675	4.04540494915797	4.00834720555636	4.47752194814136	4.02927156542815	3.57938502477222	3.5526140576583	4.92697302018773	3.65731008563849	3.25066082250449	3.9000021725237	4.22158915247288	3.38622254060192	4.82634384839434	3.50762483486733	4.10165682749308	3.53852758645824
A048301370	F	H3.2:G4.1(3) H3.2:C3.1(4)	3.66020404500423	4.01793003022294	3.69747648765440	4.01170666255988	3.82231603160765	4.61213796904327	3.90599478775588	3.23588399975582	3.6992411094266	4.59566146826244	3.58422099560028	3.27989379479037	3.69664580654717	4.43748846820368	3.32250479088333	5.57897336551555	3.27989379479037	4.0728284959562	3.46451286754722
A048301565	F	G3.2:F5.1(2) G3.2:B5.1(4)	4.04292096882346	4.23872763781111	3.90025676530775	4.05686503474843	3.62990802709227	4.19803819439281	3.68682862915605	3.36622404824632	3.40867217203447	4.86123406180649	3.67849537190456	3.6362982365656	3.52055648748568	4.24955144344866	3.41609436868906	4.97925989087029	3.53654114922875	4.00147999364161	3.62399753795015
A048302801	M	H4.2:G1.1(7) H4.2:C5.1(4)	4.08284348699446	4.20999427938831	3.90748176096529	3.94820875585254	3.81344702468333	4.03022716651405	3.62103420299755	3.36974537298706	3.51571979123205	4.89527390789442	3.68646047342238	3.07365274150942	3.91038753323363	3.9993655629581	3.34484676674447	5.24866357014966	3.63067205329224	4.05360101798326	3.56231414612599
A048303261	F	D1.2:G1.1(6) D1.2:C3.1(4)	3.89757682889495	4.0431486315992	3.6005839426579	3.74616429224377	3.89505279195699	4.21368617666732	3.71230782565714	3.78364193727483	3.56971482189394	4.76770102667739	3.87449729751044	3.39934777285361	4.00776020340679	3.77684292576767	3.49293755514423	5.40938825415511	3.54138223571876	4.17885977300076	3.72426905406162
A052552092	M	A2.3:H3.2(3) A2.3:D5.2(3)	3.71187799532933	4.07695138714490	4.0633699965488	3.96476965450125	3.97353653033623	3.92083725944929	3.61167745122698	3.47266542671624	3.37278587779394	4.64582427422622	3.9280801583755	3.70097035989141	4.0406967049361	3.75332239902227	3.43051090130929	5.05189994639965	3.52330639287979	4.07460524993344	3.16760051922647
A052569537	M	D2.3:G3.2(3) D2.3:C2.2(3)	3.50456007901086	4.29677409099339	3.7144813530183	4.15872349629963	3.8326195517274	4.13678645293807	4.0806595914345	3.42090842660315	3.58032450724858	4.45767559953691	3.6572746996409	3.39339002380776	3.4598727388351	3.97839058171182	3.16949942275937	5.48296555991677	3.12461367015055	3.9607003697766	3.50943664011988
A052624514	F	B1.3:E2.2(3) B1.3:A2.2(3)	3.72829318424068	4.22625491127037	3.95551929737917	4.21677818407933	3.71523579251105	4.47873857067393	3.73223093531916	3.19215719876598	3.88396675811485	4.15516444882381	3.63752949861911	3.59612084889627	3.24666791986349	4.04852895775507	3.46447007161675	4.77765673389603	3.82641746870531	3.99626229204326	3.53390177878606
A052629363	M	C1.3:F3.2(3) C1.3:B1.2(3)	3.91177096206147	4.15686720908677	3.93019366041499	3.93611920329369	3.89446387605635	4.40307348865705	3.83130794499867	3.40072638997819	3.50195571883207	4.50401188775798	3.52104939804367	3.42165855270282	3.34352539044456	4.0198210997374	3.37239995566989	5.7587514424704	3.59189173835197	4.37712636506261	3.23524613620927
A052787883	M	F2.3:E4.2(4) F2.3:A1.2(5)	4.17076726031325	3.77097559809719	3.94514272992656	4.03307843381044	3.88084835542992	4.27989347907563	3.6045039184097	3.25301762715248	3.56380134559735	4.62993982700759	3.69356876934393	3.37579840058683	3.57859864207912	4.13245176670008	3.50743073990338	5.41197343012429	3.5468556476628	4.27565243909479	3.77666050273879
A052799328	F	H5.3:G5.2(4) H5.3:C2.2(6)	3.94003841023221	3.94516052799713	3.82439624738528	4.04737736224164	3.86431060709614	3.95494239832236	3.65307312306861	3.62798301900815	3.53356629041883	4.42014878577182	3.3330434987178	4.05113217774468	3.94619183509143	4.46286790380489	3.11668792880193	4.80221799486585	3.06171228261150	4.09093098480206	3.31609483006795
A052801541	F	A4.3:H5.2(4) A4.3:D1.2(5)	3.66166359545473	3.99157495245591	4.03700735862505	4.02770532382972	3.84789547429834	4.22957680999198	3.86804314563887	3.20479944980709	3.94428552637858	4.61572178958217	3.67507863389933	3.60536069120444	3.65005557930382	4.19383526394879	3.30569242840755	5.53168738461319	3.67642781183187	4.32360504397065	3.34934848819192
A052808283	F	C1.3:F3.2(3) C1.3:B1.2(3)	3.73303885364582	3.925952787867	3.69498824165454	3.93357310027462	3.5611692570661	3.95242577558597	3.52797019835536	3.41004376753908	3.62749254602927	4.31153280504491	3.93236546628388	3.43147076412711	3.52952796179436	4.33005562275035	3.49588332413487	4.83343371061245	3.75559571349084	4.18005808712053	3.83528758200032
A052849123	F	D4.3:G3.2(4) D4.3:C1.2(5)	3.99042449337539	3.85894930261142	4.28272177428859	3.9435467377923	3.85252346971336	4.03873054234284	3.52511291626942	3.49019970526974	3.90361140090613	4.66770316763106	3.80286279078150	3.46592780308082	3.87451467942062	3.78850508754549	3.5489204765252	5.44432812724832	3.83744952127932	4.26896927572924	3.3687684853551
A052853802	M	UnknownMother6 UnknownFather6	3.85479436998005	3.93687338553774	3.76881902413501	3.98719440626522	3.96978036114191	3.92773869972407	3.77485384716518	3.64729228166460	3.67233527452992	4.5693287955787	3.57858242889112	3.2487136240244	3.50379807018871	3.92360499690205	3.523903932455	5.04523274263796	3.55017836393327	4.22462027412878	3.16479587787718
A052857857	M	H5.3:G5.2(4) H5.3:C2.2(6)	3.92327024629256	3.92823128707456	3.85789881787247	3.8545746699572	3.71691751628321	4.05314171617094	3.65461657354971	3.37480639982164	3.4925090741973	4.46025200552688	3.49115172976156	3.43037400140481	3.88507276849045	4.32136182674396	3.52327174095044	5.32031828419488	3.57952234037185	4.37996853353527	3.55974033009370
A052893788	F	A2.3:H3.2(3) A2.3:D5.2(3)	3.91250918859339	4.34200578068364	3.92363536604809	3.99063625539924	3.93213410272921	4.35616038015361	3.78520422419575	3.32388353170397	3.61749454669194	4.58849039907417	3.52311767148746	3.31098435837118	3.53756295457217	4.18419943230596	3.39478861197171	5.47348160076993	3.38375350096409	4.31272679561585	3.614094223503
A053027117	F	UnknownMother6 UnknownFather6	3.91206904060959	3.98050667149136	3.82232367914278	3.91643675683396	3.7611655453153	4.22832517303291	3.47888743190954	3.72930786027583	3.39106915051471	4.588751913868	3.54913673380514	3.65121338215455	3.23530217682863	4.34194951777521	3.59680849842334	5.40465870395186	3.31058778955971	4.22627457853681	3.25301762715248
A053035844	M	B1.4:E1.3(3) B1.4:A2.3(2)	3.83429800148740	4.04023830788476	3.92095386608757	4.28416378371148	3.76430937047458	4.33238288210788	3.76522819969815	3.44427222352088	3.8177406537747	4.3685204177699	3.69105943995654	3.2720335080129	3.51399864486034	3.79378357047879	3.59857661156719	5.30536164666826	3.62586778863601	4.14284848611927	3.42005268477976
A053037776	F	A4.3:H5.2(4) A4.3:D1.2(5)	3.74367422046237	3.85701573224224	3.96513940382593	4.03694976549387	3.92331729631785	3.94917365364967	3.64920009208387	3.3642172824804	3.36269399079927	4.96299481929817	3.94917365364967	3.10571709461666	4.08956948896946	3.81378072191731	3.52427684381106	5.27357318093059	3.48209575638434	4.30773945897082	3.51650738303692
A053042270	F	G1.3:F3.2(3) G1.3:B1.2(3)	3.91300864814806	4.0205192074116	3.70166971571379	3.87892195984849	4.00885578839368	3.96118401338617	3.49915415569085	3.83515443329931	3.64745174167238	4.48862550318905	3.65334767504419	3.5671368059982	3.66532701681028	3.98168617182932	2.98857303799887	4.81547597562284	3.25183737084806	4.31964450512745	3.52847264307561
A053054340	M	H5.3:G5.2(4) H5.3:C2.2(6)	3.86083264615027	4.10203189622418	4.01658079211759	3.9886961805909	3.86790778618085	4.02713455970394	3.60473957739863	3.37670227756533	3.38503074047857	4.61189360476225	3.72666047585632	3.66379923709427	3.66513109674504	4.00472433889199	3.51733719874686	5.36014991231052	3.43514897443554	4.35534706264366	3.34124046092724
A053083044	M	F1.3:E2.2(3) F1.3:A1.2(3)	4.13439249197962	3.7554352976315	4.09768197924538	4.14135873614184	3.76617342405898	4.10550122720177	3.53040692943199	3.39757037087741	3.67263893730904	4.44578218328975	3.84616054489608	3.33182741914993	4.19981967698629	4.14973312505442	3.41508421941007	5.15551487474876	3.39099845468993	4.35102651695882	3.48451420541627
A053112576	F	A5.3:H3.2(5) A5.3:D1.2(5)	3.68686983624769	4.31318747995825	3.87923829993099	3.84322254203445	4.06056949825988	4.30210485413136	3.51066029585361	3.52366143034061	3.56456877464536	4.48870886953654	3.81855841497382	3.32357285313159	3.80742127008926	4.14610975759246	3.40936716718321	4.72353794280459	3.28335810848121	4.2551337944889	3.18417553938931
A053117273	M	B3.3:E1.2(3) B3.3:A2.2(3)	3.76891888287795	4.01111469261375	3.81333393341009	4.10929841788462	3.69557485420985	4.23157059486748	3.96888118305203	3.53464414299877	3.73423239676966	4.32170975648093	3.61059061840176	3.34924637655761	3.23613522043223	3.97961480213755	3.43271481403546	5.17948298799426	3.71033307755317	4.02017695051012	3.46643589015104
A053118815	F	F3.3:E1.2(4) F3.3:A2.2(5)	3.76577435907536	3.72450546408603	3.97953082858293	3.93485663772943	3.98357364839692	3.89020310988501	3.61670601014684	3.41869587918884	3.50214800533646	4.44900530719659	3.51697357925442	3.57039555887524	3.89020310988501	3.94741263439153	3.32994483493566	5.11639955118181	3.42604583198387	4.19507905041496	3.32994483493566
A053268028	M	D2.3:G3.2(3) D2.3:C2.2(3)	3.93348258458608	4.21233671779494	3.85848635642875	4.04618806382027	3.56999865708485	4.35665131549271	3.78251003612311	3.42679101758214	3.80007981096833	5.07235800236976	3.49540721139043	3.30849445472256	3.68897909701500	4.30578515653987	3.39652707572246	5.16805122456884	3.54122782592580	4.26087802013865	3.55039069525952
A053274515	M	F5.3:E2.2(6) F5.3:A3.2(5)	3.93071333518528	3.83756032323377	3.9896404497776	3.92238557133387	3.78869792710373	3.87159060435936	3.907436275357	3.83601700414648	3.77654501344201	4.8545297680221	3.51976029317245	3.43580115761821	3.91796251239624	3.86726810950019	3.05218064725242	4.80383316272192	3.76057315052826	4.13418957316741	3.60610820110165
A053311315	F	B2.3:E3.2(3) B2.3:A4.2(3)	3.7247573940106	4.34615043653829	3.67121598017619	4.09114084096458	3.90832599120331	4.15363886571504	3.75363148217593	3.50179125249603	3.63476203349278	4.22096003907224	3.34494079366212	3.43416131814182	3.29757549474582	3.77810811486625	3.26947813068825	5.39878706025663	3.86553778187084	4.31300075169441	3.29159815324350
A053315089	M	C2.3:F2.2(3) C2.3:B2.2(3)	3.81233194344581	3.65575710143124	3.96965947667603	3.91872797998399	3.89126766632965	4.39147093514473	3.51951537493954	3.28569386780019	3.39570957497492	4.49504435034881	3.69374222661083	3.60745888557981	3.67142279868631	4.40689566632002	3.67865065465835	4.77152085622405	3.44697296745506	4.24249853486422	3.60745888557981
A053347109	F	E5.3:H5.2(6) E5.3:D3.2(5)	3.67510748449116	3.89780155144295	4.31469785379695	4.02389590107095	3.99067435789619	4.04635366789535	3.59083652406253	3.5644738078391	3.73878720360973	4.63551789585774	3.86927221930257	3.34640082511777	3.91017894339841	3.74403162304006	3.28635195275194	5.14238960265929	3.54667082443697	4.34331711908170	3.74523605441356
A053363287	M	A5.2:H3.2(5) A5.2:D1.2(5)	3.82831420977254	3.97488405084273	4.06406919905681	4.05396680859333	3.60596638811335	4.00313590366837	3.86868633151016	3.5643314600001	3.53523568638219	5.28778595431622	3.82598009175274	3.27701238326524	4.03540173890234	3.95437315842424	3.15440985293092	5.28736866212555	3.6552516078342	3.81492675466026	4.10617678589359
A053366615	M	A5.3:H3.2(5) A5.3:D1.2(5)	3.88988358458196	3.79966890989046	3.73053573849082	4.14773727928627	3.73325307487882	3.85367920509419	3.48611678056847	3.40846122352149	3.42195278703662	4.46868150587801	3.40995768631905	3.17463795807494	3.64665368848084	3.88877176300609	3.33998909838261	5.13608513359556	3.38048895528151	3.96137927911672	3.65890659812435
A053381362	F	G3.3:F1.2(4) G3.3:B1.2(4)	3.96783926879841	3.89974096683001	3.81268213814874	3.9562490101552	3.57819266454790	4.00067211725744	3.74251132691636	3.63632869550806	3.37879695913307	4.4179642361785	3.93895219567931	3.43304121609982	3.54306139704731	4.08981268464852	3.62064265509314	4.99918077770666	3.53403116124726	4.12123176828406	3.36152119579777
A053512777	F	G4.3:F2.2(3) G4.3:B5.2(3)	3.4561972875537	3.82094016377078	3.97444457304325	4.22108463427426	3.82094016377078	4.31212541796882	3.86717275832176	3.26731809582625	3.62776904022388	4.17582904753294	3.85805195863737	3.45513347001229	3.50093102314404	3.68145286232584	3.20615662541912	4.54052000035657	3.56536046208447	4.23155133628796	3.32718298822392
A053524010	F	C1.3:F3.2(3) C1.3:B1.2(3)	4.01132498634775	3.82694270673483	4.01867213778876	4.15407964684693	3.81817715251776	3.93786446596472	3.66340038339904	3.50477717516617	3.57661545959168	4.47804961342494	3.86770836442212	3.38824013822961	3.69716517205254	4.31462783259182	3.57661545959168	5.24052073809167	3.46559155791177	4.37611183747705	3.29286293563271
A053564582	F	F4.3:E1.2(4) F4.3:A2.2(5)	3.87165700807653	4.03612869064363	3.62695636799263	3.90102288176231	4.1228155888906	4.2253775140568	3.70249299761387	3.6350691667491	3.48964189735544	4.35415620933726	3.81064195132097	3.61769182102271	3.85095575229571	4.31981267959546	3.24458280000586	5.15922538479234	3.24345235609268	4.25745496435616	3.79936815991661
A053565037	F	A5.3:H3.2(5) A5.3:D1.2(5)	4.01525441988705	3.76106067764969	4.06637960610231	4.01348436771514	3.74092574688217	3.89534185529335	3.74681655109038	3.79266255870225	3.83015704326855	4.63107611566596	4.19383526394879	3.4610534984416	4.05906903547513	3.95955196767147	3.65668576255255	4.58802823611746	3.61914378369843	4.45632575761	3.18187937399927
A053607343	M	A1.3:H1.2(3) A1.3:D1.2(3)	3.91626433541399	4.17018072121584	3.67504612899548	4.22678377258147	3.76694386624597	4.71578176033776	3.74981084083504	3.45877412821677	3.52346771908763	4.14589560482164	3.73621690918515	3.26970596322035	3.46633145680817	4.49161743926021	3.46005343674586	5.68405143379515	3.65948153187540	4.06244821185893	3.83036735569023
A053607586	F	D4.3:G3.2(4) D4.3:C1.2(5)	3.72518274630239	3.9617566987274	3.97717769577383	4.05715387307447	3.83688755821524	4.18049033481542	3.65913439949609	3.68561072153171	3.75351919034261	4.9293614288157	3.42872797332452	3.30200690123906	3.73328969760278	3.7946781875241	3.45919787406764	5.3557224088926	3.33254143605610	4.00089752613766	3.68561072153171
A053611080	M	H5.3:G5.2(4) H5.3:C2.2(6)	4.00076542033198	4.00076542033198	3.56520589210634	4.09430251353366	3.69848919539517	4.00445205917960	3.79289043938039	3.33228380861031	3.41949464468506	4.52939988144955	3.45519684263744	3.55864331756005	3.59432437430179	4.22589164398249	3.50082985893691	4.64599383914929	3.48897597779925	4.30316026648465	3.45213923226463
A053611854	M	UnknownMother3 UnknownFather3	4.05004580021096	4.12265664001764	3.80001458807472	3.92400067885111	4.1331847271048	4.34034598237241	3.71342981912636	3.55727773150357	3.43130910942802	4.6154329590941	3.75622984688367	3.27212365263207	4.01985402589068	4.30523056002202	3.38834855709893	5.04917424760696	3.72138565297539	4.17166519261426	3.67838877841514
A053613021	M	A1.4:H1.3(2) A1.4:D2.3(2)	3.81976265667934	3.89126766632965	3.94973221490541	4.16797068147008	3.83337156299629	3.96500751594134	3.88759176815489	3.39021075788482	3.33549445111048	5.08771084481457	3.46504013063367	3.72686908848399	3.6353548406343	3.945814950257	3.44436594361493	5.37384710772523	3.41847546454603	4.12725009562503	3.33549445111048
A053615533	F	B1.3:E2.2(3) B1.3:A2.2(3)	3.92976107229729	4.04119560667545	3.73904625409555	4.02844483963731	3.67973755746945	4.09949102334259	3.79872484680901	3.41561651379512	3.43556972357756	4.32424520880584	3.62839230659111	3.40835460312147	3.43724546318714	4.06507000623331	3.38306117782421	4.82939897906144	3.61312859625999	4.28978316463835	3.31193724378118
A053617622	F	A1.3:H1.2(3) A1.3:D1.2(3)	3.86349991039254	4.13708434856036	3.7101241189079	4.33171944566388	4.01735148619317	4.19164801102256	4.03563703863222	3.30431948586088	3.56185693050435	4.25737130059398	3.6065978206827	3.27452330281048	3.16949942275937	4.38947071945239	3.54742228586660	5.45683502156025	3.36028715448783	4.05642448582359	3.19358010359974
A053625512	F	A1.3:H1.2(3) A1.3:D1.2(3)	3.95041565593937	4.20321875724352	3.81679418597067	4.06832580690028	3.88292329058255	4.24367490881048	3.80147730249407	3.72405704718437	3.56030924224562	4.7742418797179	3.8945945636652	3.24612699137134	3.97491899933455	4.18076145053755	3.36042505557124	5.3445187177672	3.59717734487494	4.39960959994214	3.33641047552525
A053625622	F	F1.3:E2.2(3) F1.3:A1.2(3)	3.63487797039084	3.99434623065774	3.96833542153721	4.16834733369411	3.61091348157928	4.1124158362268	3.71751892254996	3.39391808732599	3.51054407122279	4.67922885682301	3.61581290712710	3.46166810903995	3.78377815048678	4.29442274469648	3.47015504683378	5.14152987301600	3.66770337041947	4.28691262266398	3.57037446952135
A053627600	M	C1.3:F3.2(3) C1.3:B1.2(3)	3.75257002178399	4.01970577692272	4.11170503605701	3.88563970615602	3.83725077444885	3.91919735618599	3.78045290501977	3.70907500790449	3.11265839811662	5.10332145191042	3.86326061017661	3.27937821682988	3.69283606073963	3.8325616435494	3.50898387355969	5.07107878098233	3.48177240179304	4.3489653148882	3.66084862325735
A053627847	M	C2.3:F2.2(3) C2.3:B2.2(3)	3.96033887005604	4.20775068486738	3.78969338659444	4.07091872129244	3.75899295785069	4.06310218547721	3.83725417521403	3.51941136837583	3.59534233201249	4.63354287064068	3.64948689319727	3.29945222635565	3.95594443568925	4.40136455895142	3.51828635435062	5.09285085520325	3.49555622119708	4.39317760989378	3.51045198669375
A053628616	M	B3.3:E1.2(3) B3.3:A2.2(3)	3.91017894339841	3.86457867005754	3.95900529104872	4.00617792559719	3.85685718015261	4.35989942735798	3.83135055683205	3.59979853973706	3.8325616435494	4.30200445792891	3.6135476781703	3.51829790294947	4.07191035384685	3.99541790712402	3.44664755214999	5.21784078425559	3.82882222597892	4.31989151014297	3.53273973160962
A053777555	F	A2.3:H3.2(3) A2.3:D5.2(3)	3.89414473519173	3.92271380190719	3.81662297796047	4.00078252115241	3.90989571560137	4.17323617575902	3.33311237501215	3.50797772676261	3.42300929955409	4.58839694841101	3.79249694093637	3.30781562766695	4.03828301827932	4.1247387591929	3.33624501778255	5.03518735373415	3.25407354700867	4.20845499571976	3.36511354644998
A053790005	M	E2.3:H2.2(3) E2.3:D4.2(2)	3.87389980865403	4.33107919019055	3.84401471126541	4.0472381912316	3.66545081381723	4.70325576010667	3.97019448681789	3.49458293610265	3.38578826922155	4.42551782108957	3.65593465215679	3.27993278248894	3.36044829842589	4.49313604154446	3.37857244384188	5.26978661688906	3.20528598488276	4.22906047050585	3.53917912498095
A053796333	M	F4.3:E1.2(4) F4.3:A2.2(5)	3.84974177554202	4.07361712153992	3.77202324636195	3.95005255438416	3.86011815210957	4.18892869307760	3.59835322856334	3.44385887737994	3.85496026789396	4.71191128024338	3.77202324636195	3.33143265130669	3.72249699875813	4.34007047850918	3.41875648867634	4.9614386532319	3.64526017141710	4.16677945437862	3.59169186284145
